provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,time
25,四川,367,遂宁,10,0,0,4,2020/02/15
25,四川,367,遂宁,12,0,0,4,2020/02/16
25,四川,367,遂宁,17,0,0,9,2020/02/17
25,四川,367,遂宁,17,0,0,9,2020/02/18
25,四川,367,遂宁,17,0,0,10,2020/02/19
25,四川,367,遂宁,17,0,0,10,2020/02/20
25,四川,367,遂宁,17,0,0,10,2020/02/21
25,四川,376,乐山,1,0,0,0,2020/01/26
25,四川,376,乐山,1,0,0,0,2020/01/27
25,四川,376,乐山,2,0,0,0,2020/01/28
25,四川,376,乐山,2,0,0,0,2020/01/29
25,四川,376,乐山,2,0,0,0,2020/01/30
25,四川,376,乐山,2,0,0,0,2020/01/31
25,四川,376,乐山,2,0,0,0,2020/02/01
25,四川,376,乐山,2,0,0,0,2020/02/02
25,四川,376,乐山,2,0,0,0,2020/02/03
25,四川,376,乐山,2,0,0,0,2020/02/04
25,四川,376,乐山,2,0,0,0,2020/02/05
25,四川,376,乐山,2,0,0,0,2020/02/06
25,四川,376,乐山,3,0,0,0,2020/02/07
25,四川,376,乐山,3,0,0,0,2020/02/08
25,四川,376,乐山,3,0,0,0,2020/02/09
25,四川,376,乐山,3,0,0,0,2020/02/10
25,四川,376,乐山,3,0,0,0,2020/02/11
25,四川,376,乐山,3,0,0,0,2020/02/12
25,四川,376,乐山,3,0,0,2,2020/02/13
25,四川,376,乐山,3,0,0,2,2020/02/14
25,四川,376,乐山,3,0,0,2,2020/02/15
25,四川,376,乐山,3,0,0,2,2020/02/16
25,四川,376,乐山,3,0,0,2,2020/02/17
25,四川,376,乐山,3,0,0,2,2020/02/18
25,四川,376,乐山,3,0,0,2,2020/02/19
25,四川,376,乐山,3,0,0,2,2020/02/20
25,四川,376,乐山,3,0,0,2,2020/02/21
25,四川,369,资阳,2,0,0,0,2020/01/27
25,四川,369,资阳,2,0,0,0,2020/01/28
25,四川,369,资阳,2,0,0,0,2020/01/29
25,四川,369,资阳,2,0,0,0,2020/01/30
25,四川,369,资阳,2,0,0,0,2020/01/31
25,四川,369,资阳,2,0,0,0,2020/02/01
25,四川,369,资阳,2,0,0,0,2020/02/02
25,四川,369,资阳,2,0,0,0,2020/02/03
25,四川,369,资阳,2,0,0,0,2020/02/04
25,四川,369,资阳,2,0,0,0,2020/02/05
25,四川,369,资阳,2,0,0,0,2020/02/06
25,四川,369,资阳,2,0,0,0,2020/02/07
25,四川,369,资阳,3,0,0,0,2020/02/08
25,四川,369,资阳,3,0,0,1,2020/02/09
25,四川,369,资阳,3,0,0,1,2020/02/10
25,四川,369,资阳,3,0,0,1,2020/02/11
25,四川,369,资阳,3,0,0,1,2020/02/12
25,四川,369,资阳,3,0,0,2,2020/02/13
25,四川,369,资阳,3,0,0,2,2020/02/14
25,四川,369,资阳,3,0,0,2,2020/02/15
25,四川,369,资阳,3,0,0,2,2020/02/16
25,四川,369,资阳,3,0,0,2,2020/02/17
25,四川,369,资阳,3,0,0,2,2020/02/18
25,四川,369,资阳,3,0,0,2,2020/02/19
25,四川,369,资阳,3,0,0,2,2020/02/20
25,四川,369,资阳,3,0,0,2,2020/02/21
25,四川,360,阿坝,1,0,0,0,2020/01/31
25,四川,360,阿坝,1,0,0,0,2020/02/01
25,四川,360,阿坝,1,0,0,0,2020/02/02
25,四川,360,阿坝,1,0,0,0,2020/02/03
25,四川,360,阿坝,1,0,0,0,2020/02/04
25,四川,360,阿坝,1,0,0,0,2020/02/05
25,四川,360,阿坝,1,0,0,0,2020/02/06
25,四川,360,阿坝,1,0,0,0,2020/02/07
25,四川,360,阿坝,1,0,0,0,2020/02/08
25,四川,360,阿坝,1,0,0,0,2020/02/09
25,四川,360,阿坝,1,0,0,0,2020/02/10
25,四川,360,阿坝,1,0,0,0,2020/02/11
25,四川,360,阿坝,1,0,0,0,2020/02/12
25,四川,360,阿坝,1,0,0,0,2020/02/13
25,四川,360,阿坝,1,0,0,0,2020/02/14
25,四川,360,阿坝,1,0,0,0,2020/02/15
25,四川,360,阿坝,1,0,0,0,2020/02/16
25,四川,360,阿坝,1,0,0,1,2020/02/17
25,四川,360,阿坝,1,0,0,1,2020/02/18
25,四川,360,阿坝,1,0,0,1,2020/02/19
25,四川,360,阿坝,1,0,0,1,2020/02/20
25,四川,360,阿坝,1,0,0,1,2020/02/21
33,北京,33,全市,5,0,0,0,2020/01/20
33,北京,33,全市,10,0,0,0,2020/01/21
33,北京,33,全市,14,0,0,0,2020/01/22
33,北京,33,全市,26,0,0,0,2020/01/23
33,北京,33,全市,36,0,0,0,2020/01/24
33,北京,33,全市,51,0,0,0,2020/01/25
33,北京,33,全市,67,0,0,2,2020/01/26
33,北京,33,全市,80,0,1,2,2020/01/27
33,北京,33,全市,96,0,1,4,2020/01/28
33,北京,33,全市,112,0,1,4,2020/01/29
33,北京,33,全市,132,0,1,4,2020/01/30
33,北京,33,全市,156,0,1,5,2020/01/31
33,北京,33,全市,183,0,1,9,2020/02/01
33,北京,33,全市,212,0,1,9,2020/02/02
33,北京,33,全市,228,141,1,12,2020/02/03
33,北京,33,全市,253,160,1,23,2020/02/04
33,北京,33,全市,274,170,1,24,2020/02/05
33,北京,33,全市,297,157,1,38,2020/02/06
33,北京,33,全市,315,163,2,33,2020/02/07
33,北京,33,全市,326,184,2,34,2020/02/08
33,北京,33,全市,337,207,2,37,2020/02/09
33,北京,33,全市,342,236,3,44,2020/02/10
33,北京,33,全市,352,218,3,48,2020/02/11
33,北京,33,全市,366,194,3,56,2020/02/12
33,北京,33,全市,372,167,3,69,2020/02/13
33,北京,33,全市,375,155,4,80,2020/02/14
33,北京,33,全市,380,122,4,98,2020/02/15
33,北京,33,全市,381,116,4,108,2020/02/16
33,北京,33,全市,387,128,4,114,2020/02/17
33,北京,33,全市,393,145,4,122,2020/02/18
33,北京,33,全市,395,125,4,145,2020/02/19
33,北京,33,全市,395,0,4,153,2020/02/20
33,北京,5,朝阳区,11,0,0,0,2020/01/26
33,北京,5,朝阳区,11,0,0,0,2020/01/27
33,北京,5,朝阳区,17,0,0,0,2020/01/28
33,北京,5,朝阳区,21,0,0,0,2020/01/29
33,北京,5,朝阳区,21,0,0,0,2020/01/30
33,北京,5,朝阳区,24,0,0,0,2020/01/31
33,北京,5,朝阳区,28,0,0,0,2020/02/01
33,北京,5,朝阳区,35,0,0,0,2020/02/02
33,北京,5,朝阳区,31,0,0,0,2020/02/03
33,北京,5,朝阳区,36,0,0,0,2020/02/04
33,北京,5,朝阳区,43,0,0,0,2020/02/05
33,北京,5,朝阳区,48,0,0,0,2020/02/06
33,北京,5,朝阳区,51,0,0,0,2020/02/07
33,北京,5,朝阳区,53,0,0,0,2020/02/08
33,北京,5,朝阳区,55,0,0,0,2020/02/09
33,北京,5,朝阳区,56,0,0,0,2020/02/10
33,北京,5,朝阳区,56,0,0,0,2020/02/11
33,北京,5,朝阳区,56,0,0,0,2020/02/12
33,北京,5,朝阳区,56,0,0,0,2020/02/13
33,北京,5,朝阳区,58,0,0,0,2020/02/14
33,北京,5,朝阳区,58,0,0,0,2020/02/15
33,北京,5,朝阳区,58,0,0,0,2020/02/16
33,北京,5,朝阳区,58,0,0,0,2020/02/17
33,北京,5,朝阳区,58,0,0,0,2020/02/18
33,北京,5,朝阳区,58,0,0,0,2020/02/19
33,北京,5,朝阳区,58,0,0,0,2020/02/20
33,北京,5,朝阳区,58,0,0,0,2020/02/21
33,北京,8,海淀区,16,0,0,0,2020/01/26
33,北京,8,海淀区,17,0,0,0,2020/01/27
33,北京,8,海淀区,21,0,0,0,2020/01/28
33,北京,8,海淀区,24,0,0,0,2020/01/29
33,北京,8,海淀区,24,0,0,0,2020/01/30
33,北京,8,海淀区,27,0,0,0,2020/01/31
33,北京,8,海淀区,39,0,0,0,2020/02/01
33,北京,8,海淀区,41,0,0,0,2020/02/02
33,北京,8,海淀区,42,0,0,0,2020/02/03
33,北京,8,海淀区,45,0,0,0,2020/02/04
33,北京,8,海淀区,45,0,0,0,2020/02/05
33,北京,8,海淀区,47,0,0,0,2020/02/06
33,北京,8,海淀区,47,0,0,0,2020/02/07
33,北京,8,海淀区,49,0,0,0,2020/02/08
33,北京,8,海淀区,52,0,0,0,2020/02/09
33,北京,8,海淀区,54,0,0,0,2020/02/10
33,北京,8,海淀区,57,0,0,0,2020/02/11
33,北京,8,海淀区,56,0,0,0,2020/02/12
33,北京,8,海淀区,56,0,0,0,2020/02/13
33,北京,8,海淀区,58,0,0,0,2020/02/14
33,北京,8,海淀区,59,0,0,0,2020/02/15
33,北京,8,海淀区,60,0,0,0,2020/02/16
33,北京,8,海淀区,60,0,0,0,2020/02/17
33,北京,8,海淀区,60,0,0,0,2020/02/18
33,北京,8,海淀区,61,0,0,0,2020/02/19
33,北京,8,海淀区,61,0,0,0,2020/02/20
33,北京,8,海淀区,61,0,0,0,2020/02/21
33,北京,2,西城区,5,0,0,0,2020/01/26
33,北京,2,西城区,7,0,0,0,2020/01/27
33,北京,2,西城区,8,0,0,0,2020/01/28
33,北京,2,西城区,12,0,0,0,2020/01/29
33,北京,2,西城区,12,0,0,0,2020/01/30
33,北京,2,西城区,16,0,0,0,2020/01/31
33,北京,2,西城区,17,0,0,0,2020/02/01
33,北京,2,西城区,22,0,0,0,2020/02/02
33,北京,2,西城区,26,0,0,0,2020/02/03
33,北京,2,西城区,28,0,0,0,2020/02/04
33,北京,2,西城区,29,0,0,0,2020/02/05
33,北京,2,西城区,34,0,0,0,2020/02/06
33,北京,2,西城区,36,0,0,0,2020/02/07
33,北京,2,西城区,37,0,0,0,2020/02/08
33,北京,2,西城区,38,0,0,0,2020/02/09
33,北京,2,西城区,39,0,0,0,2020/02/10
33,北京,2,西城区,39,0,0,0,2020/02/11
33,北京,2,西城区,43,0,0,0,2020/02/12
33,北京,2,西城区,46,0,0,0,2020/02/13
33,北京,2,西城区,46,0,0,0,2020/02/14
33,北京,2,西城区,46,0,0,0,2020/02/15
33,北京,2,西城区,46,0,0,0,2020/02/16
33,北京,2,西城区,46,0,0,0,2020/02/17
33,北京,2,西城区,47,0,0,0,2020/02/18
33,北京,2,西城区,52,0,0,0,2020/02/19
33,北京,2,西城区,53,0,0,0,2020/02/20
33,北京,2,西城区,53,0,0,0,2020/02/21
33,北京,14,大兴区,3,0,0,2,2020/01/26
33,北京,14,大兴区,5,0,0,2,2020/01/27
33,北京,14,大兴区,7,0,0,2,2020/01/28
33,北京,14,大兴区,10,0,0,2,2020/01/29
33,北京,14,大兴区,10,0,0,2,2020/01/30
33,北京,14,大兴区,17,0,0,2,2020/01/31
33,北京,14,大兴区,20,0,0,2,2020/02/01
33,北京,14,大兴区,22,0,0,2,2020/02/02
33,北京,14,大兴区,28,0,0,2,2020/02/03
33,北京,14,大兴区,29,0,0,2,2020/02/04
33,北京,14,大兴区,29,0,0,2,2020/02/05
33,北京,14,大兴区,32,0,0,2,2020/02/06
33,北京,14,大兴区,34,0,0,2,2020/02/07
33,北京,14,大兴区,34,0,0,2,2020/02/08
33,北京,14,大兴区,35,0,0,2,2020/02/09
33,北京,14,大兴区,36,0,0,2,2020/02/10
33,北京,14,大兴区,36,0,0,2,2020/02/11
33,北京,14,大兴区,37,0,0,2,2020/02/12
33,北京,14,大兴区,38,0,0,2,2020/02/13
33,北京,14,大兴区,39,0,0,2,2020/02/14
33,北京,14,大兴区,39,0,0,2,2020/02/15
33,北京,14,大兴区,39,0,0,2,2020/02/16
33,北京,14,大兴区,39,0,0,2,2020/02/17
33,北京,14,大兴区,39,0,0,2,2020/02/18
33,北京,14,大兴区,39,0,0,2,2020/02/19
33,北京,14,大兴区,39,0,0,2,2020/02/20
33,北京,14,大兴区,39,0,0,2,2020/02/21
33,北京,,外地来京,2,0,0,0,2020/01/26
33,北京,,外地来京,2,0,0,0,2020/01/27
33,北京,,外地来京,2,0,0,0,2020/01/28
33,北京,,外地来京,1,0,0,0,2020/02/03
33,北京,6,丰台区,4,0,0,0,2020/01/26
33,北京,6,丰台区,4,0,0,0,2020/01/27
33,北京,6,丰台区,7,0,0,0,2020/01/28
33,北京,6,丰台区,10,0,0,0,2020/01/29
33,北京,6,丰台区,10,0,0,0,2020/01/30
33,北京,6,丰台区,11,0,0,0,2020/01/31
33,北京,6,丰台区,16,0,0,0,2020/02/01
33,北京,6,丰台区,16,0,0,0,2020/02/02
33,北京,6,丰台区,17,0,0,0,2020/02/03
33,北京,6,丰台区,18,0,0,0,2020/02/04
33,北京,6,丰台区,20,0,0,0,2020/02/05
33,北京,6,丰台区,20,0,0,0,2020/02/06
33,北京,6,丰台区,22,0,0,0,2020/02/07
33,北京,6,丰台区,26,0,0,0,2020/02/08
33,北京,6,丰台区,27,0,0,3,2020/02/09
33,北京,6,丰台区,30,0,0,3,2020/02/10
33,北京,6,丰台区,30,0,0,3,2020/02/11
33,北京,6,丰台区,32,0,0,3,2020/02/12
33,北京,6,丰台区,36,0,0,3,2020/02/13
33,北京,6,丰台区,36,0,0,3,2020/02/14
33,北京,6,丰台区,38,0,0,3,2020/02/15
33,北京,6,丰台区,39,0,0,3,2020/02/16
33,北京,6,丰台区,39,0,0,3,2020/02/17
33,北京,6,丰台区,40,0,0,3,2020/02/18
33,北京,6,丰台区,40,0,0,3,2020/02/19
33,北京,6,丰台区,40,0,0,3,2020/02/20
33,北京,6,丰台区,41,0,0,3,2020/02/21
33,北京,13,昌平区,7,0,0,0,2020/01/26
33,北京,13,昌平区,7,0,0,0,2020/01/27
33,北京,13,昌平区,7,0,0,0,2020/01/28
33,北京,13,昌平区,8,0,0,0,2020/01/29
33,北京,13,昌平区,8,0,0,0,2020/01/30
33,北京,13,昌平区,12,0,0,0,2020/01/31
33,北京,13,昌平区,12,0,0,0,2020/02/01
33,北京,13,昌平区,12,0,0,0,2020/02/02
33,北京,13,昌平区,13,0,0,0,2020/02/03
33,北京,13,昌平区,14,0,0,0,2020/02/04
33,北京,13,昌平区,15,0,0,0,2020/02/05
33,北京,13,昌平区,15,0,0,0,2020/02/06
33,北京,13,昌平区,17,0,0,0,2020/02/07
33,北京,13,昌平区,17,0,0,0,2020/02/08
33,北京,13,昌平区,17,0,0,0,2020/02/09
33,北京,13,昌平区,18,0,0,0,2020/02/10
33,北京,13,昌平区,19,0,0,0,2020/02/11
33,北京,13,昌平区,19,0,0,0,2020/02/12
33,北京,13,昌平区,24,0,0,0,2020/02/13
33,北京,13,昌平区,24,0,0,0,2020/02/14
33,北京,13,昌平区,24,0,0,0,2020/02/15
33,北京,13,昌平区,25,0,0,0,2020/02/16
33,北京,13,昌平区,25,0,0,0,2020/02/17
33,北京,13,昌平区,29,0,0,0,2020/02/18
33,北京,13,昌平区,29,0,0,0,2020/02/19
33,北京,13,昌平区,29,0,0,0,2020/02/20
33,北京,13,昌平区,29,0,0,0,2020/02/21
33,北京,11,通州区,6,0,0,0,2020/01/26
33,北京,11,通州区,6,0,0,0,2020/01/27
33,北京,11,通州区,7,0,0,0,2020/01/28
33,北京,11,通州区,8,0,0,0,2020/01/29
33,北京,11,通州区,8,0,0,0,2020/01/30
33,北京,11,通州区,12,0,0,0,2020/01/31
33,北京,11,通州区,13,0,0,0,2020/02/01
33,北京,11,通州区,13,0,0,0,2020/02/02
33,北京,11,通州区,13,0,0,0,2020/02/03
33,北京,11,通州区,13,0,0,0,2020/02/04
33,北京,11,通州区,13,0,0,0,2020/02/05
33,北京,11,通州区,13,0,0,0,2020/02/06
33,北京,11,通州区,14,0,0,0,2020/02/07
33,北京,11,通州区,15,0,0,0,2020/02/08
33,北京,11,通州区,16,0,0,1,2020/02/09
33,北京,11,通州区,16,0,0,1,2020/02/10
33,北京,11,通州区,17,0,0,1,2020/02/11
33,北京,11,通州区,17,0,0,1,2020/02/12
33,北京,11,通州区,17,0,0,1,2020/02/13
33,北京,11,通州区,17,0,0,1,2020/02/14
33,北京,11,通州区,17,0,0,1,2020/02/15
33,北京,11,通州区,18,0,0,1,2020/02/16
33,北京,11,通州区,18,0,0,1,2020/02/17
33,北京,11,通州区,18,0,0,1,2020/02/18
33,北京,11,通州区,18,0,0,1,2020/02/19
33,北京,11,通州区,19,0,0,1,2020/02/20
33,北京,11,通州区,19,0,0,1,2020/02/21
33,北京,10,房山区,2,0,0,0,2020/02/01
33,北京,10,房山区,2,0,0,0,2020/02/02
33,北京,10,房山区,4,0,0,0,2020/02/03
33,北京,10,房山区,5,0,0,0,2020/02/04
33,北京,10,房山区,11,0,0,0,2020/02/05
33,北京,10,房山区,11,0,0,0,2020/02/06
33,北京,10,房山区,13,0,0,0,2020/02/07
33,北京,10,房山区,14,0,0,0,2020/02/08
33,北京,10,房山区,14,0,0,0,2020/02/09
33,北京,10,房山区,14,0,0,0,2020/02/10
33,北京,10,房山区,14,0,0,0,2020/02/11
33,北京,10,房山区,14,0,0,0,2020/02/12
33,北京,10,房山区,14,0,0,0,2020/02/13
33,北京,10,房山区,14,0,0,0,2020/02/14
33,北京,10,房山区,14,0,0,0,2020/02/15
33,北京,10,房山区,15,0,0,3,2020/02/16
33,北京,10,房山区,16,0,0,3,2020/02/17
33,北京,10,房山区,16,0,0,3,2020/02/18
33,北京,10,房山区,16,0,0,3,2020/02/19
33,北京,10,房山区,16,0,0,3,2020/02/20
33,北京,10,房山区,16,0,0,3,2020/02/21
33,北京,7,石景山区,2,0,0,0,2020/01/26
33,北京,7,石景山区,2,0,0,0,2020/01/27
33,北京,7,石景山区,2,0,0,0,2020/01/28
33,北京,7,石景山区,2,0,0,0,2020/01/29
33,北京,7,石景山区,2,0,0,0,2020/01/30
33,北京,7,石景山区,2,0,0,0,2020/01/31
33,北京,7,石景山区,3,0,0,0,2020/02/01
33,北京,7,石景山区,5,0,0,0,2020/02/02
33,北京,7,石景山区,5,0,0,0,2020/02/03
33,北京,7,石景山区,6,0,0,0,2020/02/04
33,北京,7,石景山区,7,0,0,0,2020/02/05
33,北京,7,石景山区,11,0,0,0,2020/02/06
33,北京,7,石景山区,13,0,0,0,2020/02/07
33,北京,7,石景山区,13,0,0,0,2020/02/08
33,北京,7,石景山区,13,0,0,0,2020/02/09
33,北京,7,石景山区,13,0,0,0,2020/02/10
33,北京,7,石景山区,13,0,0,0,2020/02/11
33,北京,7,石景山区,13,0,0,0,2020/02/12
33,北京,7,石景山区,13,0,0,1,2020/02/13
33,北京,7,石景山区,14,0,0,1,2020/02/14
33,北京,7,石景山区,14,0,0,1,2020/02/15
33,北京,7,石景山区,14,0,0,1,2020/02/16
33,北京,7,石景山区,14,0,0,1,2020/02/17
33,北京,7,石景山区,14,0,0,1,2020/02/18
33,北京,7,石景山区,14,0,0,1,2020/02/19
33,北京,7,石景山区,14,0,0,1,2020/02/20
33,北京,7,石景山区,14,0,0,1,2020/02/21
33,北京,1,东城区,1,0,0,0,2020/01/26
33,北京,1,东城区,1,0,0,0,2020/01/27
33,北京,1,东城区,2,0,0,0,2020/01/28
33,北京,1,东城区,2,0,0,0,2020/01/29
33,北京,1,东城区,2,0,0,0,2020/01/30
33,北京,1,东城区,3,0,0,0,2020/01/31
33,北京,1,东城区,3,0,0,0,2020/02/01
33,北京,1,东城区,3,0,0,0,2020/02/02
33,北京,1,东城区,2,0,0,0,2020/02/03
33,北京,1,东城区,2,0,0,0,2020/02/04
33,北京,1,东城区,6,0,0,0,2020/02/05
33,北京,1,东城区,7,0,0,0,2020/02/06
33,北京,1,东城区,7,0,0,0,2020/02/07
33,北京,1,东城区,8,0,0,0,2020/02/08
33,北京,1,东城区,9,0,0,0,2020/02/09
33,北京,1,东城区,9,0,0,0,2020/02/10
33,北京,1,东城区,9,0,0,0,2020/02/11
33,北京,1,东城区,12,0,0,0,2020/02/12
33,北京,1,东城区,12,0,0,0,2020/02/13
33,北京,1,东城区,12,0,0,0,2020/02/14
33,北京,1,东城区,12,0,0,1,2020/02/15
33,北京,1,东城区,12,0,0,1,2020/02/16
33,北京,1,东城区,12,0,0,1,2020/02/17
33,北京,1,东城区,12,0,0,1,2020/02/18
33,北京,1,东城区,12,0,0,1,2020/02/19
33,北京,1,东城区,12,0,0,1,2020/02/20
33,北京,1,东城区,12,0,0,1,2020/02/21
33,北京,12,顺义区,1,0,0,0,2020/01/26
33,北京,12,顺义区,1,0,0,0,2020/01/27
33,北京,12,顺义区,2,0,0,0,2020/01/28
33,北京,12,顺义区,2,0,0,0,2020/01/29
33,北京,12,顺义区,2,0,0,0,2020/01/30
33,北京,12,顺义区,2,0,0,0,2020/01/31
33,北京,12,顺义区,2,0,0,0,2020/02/01
33,北京,12,顺义区,6,0,0,0,2020/02/02
33,北京,12,顺义区,5,0,0,0,2020/02/03
33,北京,12,顺义区,5,0,0,0,2020/02/04
33,北京,12,顺义区,6,0,0,0,2020/02/05
33,北京,12,顺义区,6,0,0,0,2020/02/06
33,北京,12,顺义区,8,0,0,0,2020/02/07
33,北京,12,顺义区,9,0,0,0,2020/02/08
33,北京,12,顺义区,10,0,0,0,2020/02/09
33,北京,12,顺义区,10,0,0,0,2020/02/10
33,北京,12,顺义区,10,0,0,0,2020/02/11
33,北京,12,顺义区,10,0,0,0,2020/02/12
33,北京,12,顺义区,10,0,0,0,2020/02/13
33,北京,12,顺义区,10,0,0,0,2020/02/14
33,北京,12,顺义区,10,0,0,0,2020/02/15
33,北京,12,顺义区,10,0,0,0,2020/02/16
33,北京,12,顺义区,10,0,0,0,2020/02/17
33,北京,12,顺义区,10,0,0,0,2020/02/18
33,北京,12,顺义区,10,0,0,0,2020/02/19
33,北京,12,顺义区,10,0,0,0,2020/02/20
33,北京,12,顺义区,10,0,0,0,2020/02/21
33,北京,15,怀柔区,1,0,0,0,2020/01/31
33,北京,15,怀柔区,1,0,0,0,2020/02/01
33,北京,15,怀柔区,1,0,0,0,2020/02/02
33,北京,15,怀柔区,3,0,0,0,2020/02/03
33,北京,15,怀柔区,3,0,0,0,2020/02/04
33,北京,15,怀柔区,4,0,0,0,2020/02/05
33,北京,15,怀柔区,5,0,0,0,2020/02/06
33,北京,15,怀柔区,7,0,0,0,2020/02/07
33,北京,15,怀柔区,7,0,0,0,2020/02/08
33,北京,15,怀柔区,7,0,0,0,2020/02/09
33,北京,15,怀柔区,7,0,0,0,2020/02/10
33,北京,15,怀柔区,7,0,0,0,2020/02/11
33,北京,15,怀柔区,7,0,0,0,2020/02/12
33,北京,15,怀柔区,7,0,0,0,2020/02/13
33,北京,15,怀柔区,7,0,0,0,2020/02/14
33,北京,15,怀柔区,7,0,0,0,2020/02/15
33,北京,15,怀柔区,7,0,0,0,2020/02/16
33,北京,15,怀柔区,7,0,0,0,2020/02/17
33,北京,15,怀柔区,7,0,0,0,2020/02/18
33,北京,15,怀柔区,7,0,0,0,2020/02/19
33,北京,15,怀柔区,7,0,0,0,2020/02/20
33,北京,15,怀柔区,7,0,0,0,2020/02/21
33,北京,9,门头沟区,1,0,0,0,2020/01/29
33,北京,9,门头沟区,1,0,0,0,2020/01/30
33,北京,9,门头沟区,1,0,0,0,2020/01/31
33,北京,9,门头沟区,1,0,0,0,2020/02/01
33,北京,9,门头沟区,2,0,0,0,2020/02/02
33,北京,9,门头沟区,3,0,0,0,2020/02/03
33,北京,9,门头沟区,3,0,0,0,2020/02/04
33,北京,9,门头沟区,3,0,0,0,2020/02/05
33,北京,9,门头沟区,3,0,0,0,2020/02/06
33,北京,9,门头沟区,3,0,0,0,2020/02/07
33,北京,9,门头沟区,3,0,0,0,2020/02/08
33,北京,9,门头沟区,3,0,0,0,2020/02/09
33,北京,9,门头沟区,3,0,0,0,2020/02/10
33,北京,9,门头沟区,3,0,0,0,2020/02/11
33,北京,9,门头沟区,3,0,0,0,2020/02/12
33,北京,9,门头沟区,3,0,0,0,2020/02/13
33,北京,9,门头沟区,3,0,0,0,2020/02/14
33,北京,9,门头沟区,3,0,0,0,2020/02/15
33,北京,9,门头沟区,3,0,0,0,2020/02/16
33,北京,9,门头沟区,3,0,0,0,2020/02/17
33,北京,9,门头沟区,3,0,0,0,2020/02/18
33,北京,9,门头沟区,3,0,0,2,2020/02/19
33,北京,9,门头沟区,3,0,0,2,2020/02/20
33,北京,9,门头沟区,3,0,0,2,2020/02/21
33,北京,18,延庆区,1,0,0,0,2020/02/03
33,北京,18,延庆区,1,0,0,0,2020/02/04
33,北京,18,延庆区,1,0,0,0,2020/02/05
33,北京,18,延庆区,1,0,0,0,2020/02/06
33,北京,18,延庆区,1,0,0,0,2020/02/07
33,北京,18,延庆区,1,0,0,0,2020/02/08
33,北京,18,延庆区,1,0,0,0,2020/02/09
33,北京,18,延庆区,1,0,0,0,2020/02/10
33,北京,18,延庆区,1,0,0,0,2020/02/11
33,北京,18,延庆区,1,0,0,0,2020/02/12
33,北京,18,延庆区,1,0,0,0,2020/02/13
33,北京,18,延庆区,1,0,0,0,2020/02/14
33,北京,18,延庆区,1,0,0,0,2020/02/15
33,北京,18,延庆区,1,0,0,0,2020/02/16
33,北京,18,延庆区,1,0,0,0,2020/02/17
33,北京,18,延庆区,1,0,0,0,2020/02/18
33,北京,18,延庆区,1,0,0,0,2020/02/19
33,北京,18,延庆区,1,0,0,0,2020/02/20
33,北京,18,延庆区,1,0,0,0,2020/02/21
24,上海,24,全市,2,7,0,0,2020/01/20
24,上海,24,全市,9,10,0,0,2020/01/21
24,上海,24,全市,16,16,0,0,2020/01/22
24,上海,24,全市,20,34,0,0,2020/01/23
24,上海,24,全市,33,72,0,0,2020/01/24
24,上海,24,全市,40,95,1,1,2020/01/25
24,上海,24,全市,53,90,1,1,2020/01/26
24,上海,24,全市,66,129,1,3,2020/01/27
24,上海,24,全市,80,167,1,4,2020/01/28
24,上海,24,全市,101,180,1,5,2020/01/29
24,上海,24,全市,128,164,1,5,2020/01/30
24,上海,24,全市,153,167,1,9,2020/01/31
24,上海,24,全市,177,168,1,10,2020/02/01
24,上海,24,全市,193,173,1,10,2020/02/02
24,上海,24,全市,208,168,1,10,2020/02/03
24,上海,24,全市,233,194,1,12,2020/02/04
24,上海,24,全市,254,196,1,15,2020/02/05
24,上海,24,全市,269,166,1,25,2020/02/06
24,上海,24,全市,281,181,1,30,2020/02/07
24,上海,24,全市,292,205,1,41,2020/02/08
24,上海,24,全市,295,223,1,44,2020/02/09
24,上海,24,全市,302,180,1,48,2020/02/10
24,上海,24,全市,306,177,1,53,2020/02/11
24,上海,24,全市,313,183,1,57,2020/02/12
24,上海,24,全市,318,156,1,62,2020/02/13
24,上海,24,全市,326,143,1,90,2020/02/14
24,上海,24,全市,328,142,1,124,2020/02/15
24,上海,24,全市,331,117,1,140,2020/02/16
24,上海,24,全市,333,97,1,161,2020/02/17
24,上海,24,全市,333,127,1,177,2020/02/18
24,上海,24,全市,333,115,2,186,2020/02/19
24,上海,24,全市,334,0,2,199,2020/02/20
24,上海,,外地来沪,2,0,0,0,2020/01/26
24,上海,,外地来沪,2,0,0,0,2020/01/27
24,上海,,外地来沪,2,0,0,0,2020/01/28
24,上海,,外地来沪,1,0,0,0,2020/02/03
24,上海,795,浦东新区,7,0,0,0,2020/01/27
24,上海,795,浦东新区,9,0,0,0,2020/01/28
24,上海,795,浦东新区,12,0,0,0,2020/01/29
24,上海,795,浦东新区,17,0,0,0,2020/01/30
24,上海,795,浦东新区,25,0,0,0,2020/01/31
24,上海,795,浦东新区,32,0,0,0,2020/02/01
24,上海,795,浦东新区,35,0,0,0,2020/02/02
24,上海,795,浦东新区,40,0,0,0,2020/02/03
24,上海,795,浦东新区,43,0,0,0,2020/02/04
24,上海,795,浦东新区,46,0,0,0,2020/02/05
24,上海,795,浦东新区,47,0,0,6,2020/02/06
24,上海,795,浦东新区,52,0,0,6,2020/02/07
24,上海,795,浦东新区,53,0,0,8,2020/02/08
24,上海,795,浦东新区,56,0,0,9,2020/02/09
