provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,updatetime
32,天津,33,宝坻区,3,0,0,0,02/01
32,天津,33,宝坻区,5,0,0,0,02/02
32,天津,33,宝坻区,11,0,0,0,02/03
32,天津,33,宝坻区,13,0,0,0,02/04
32,天津,33,宝坻区,15,0,1,0,02/05
32,天津,33,宝坻区,21,0,1,0,02/06
32,天津,33,宝坻区,23,0,1,0,02/07
32,天津,33,宝坻区,29,0,1,0,02/08
32,天津,33,宝坻区,29,0,1,0,02/09
32,天津,20,河东区,3,0,0,0,01/26
32,天津,20,河东区,5,0,0,0,01/27
32,天津,20,河东区,6,0,0,0,01/28
32,天津,20,河东区,6,0,0,0,01/29
32,天津,20,河东区,6,0,0,0,01/30
32,天津,20,河东区,5,0,0,0,01/31
32,天津,20,河东区,6,0,0,0,02/01
32,天津,20,河东区,9,0,0,1,02/02
32,天津,20,河东区,9,0,0,0,02/03
32,天津,20,河东区,10,0,0,0,02/04
32,天津,20,河东区,10,0,0,0,02/05
32,天津,20,河东区,10,0,0,0,02/06
32,天津,20,河东区,10,0,0,0,02/07
32,天津,20,河东区,10,0,0,1,02/08
32,天津,20,河东区,10,0,0,1,02/09
32,天津,23,河北区,5,0,0,0,01/26
32,天津,23,河北区,7,0,0,0,01/27
32,天津,23,河北区,7,0,0,0,01/28
32,天津,23,河北区,7,0,0,0,01/29
32,天津,23,河北区,9,0,0,0,01/30
32,天津,23,河北区,8,0,0,0,01/31
32,天津,23,河北区,9,0,0,0,02/01
32,天津,23,河北区,9,0,0,0,02/02
32,天津,23,河北区,9,0,0,0,02/03
32,天津,23,河北区,10,0,0,0,02/04
32,天津,23,河北区,10,0,0,0,02/05
32,天津,23,河北区,10,0,0,0,02/06
32,天津,23,河北区,10,0,0,0,02/07
32,天津,23,河北区,10,0,0,0,02/08
32,天津,23,河北区,10,0,0,0,02/09
32,天津,19,和平区,1,0,0,0,01/26
32,天津,19,和平区,1,0,0,0,01/27
32,天津,19,和平区,1,0,0,0,01/28
32,天津,19,和平区,2,0,0,0,01/29
32,天津,19,和平区,3,0,0,0,01/30
32,天津,19,和平区,3,0,0,0,01/31
32,天津,19,和平区,3,0,0,0,02/01
32,天津,19,和平区,4,0,0,0,02/02
32,天津,19,和平区,5,0,0,0,02/03
32,天津,19,和平区,6,0,0,0,02/04
32,天津,19,和平区,6,0,0,0,02/05
32,天津,19,和平区,6,0,0,0,02/06
32,天津,19,和平区,6,0,0,0,02/07
32,天津,19,和平区,6,0,0,0,02/08
32,天津,19,和平区,6,0,0,0,02/09
32,天津,,外地来津,2,0,0,0,01/26
32,天津,,外地来津,2,0,0,0,01/27
32,天津,,外地来津,2,0,0,0,01/28
32,天津,,外地来津,1,0,0,0,02/03
32,天津,34,宁河区,1,0,0,0,01/31
32,天津,34,宁河区,2,0,0,0,02/01
32,天津,34,宁河区,3,0,0,0,02/02
32,天津,34,宁河区,4,0,0,0,02/03
32,天津,34,宁河区,4,0,0,0,02/04
32,天津,34,宁河区,4,0,0,0,02/05
32,天津,34,宁河区,4,0,0,0,02/06
32,天津,34,宁河区,4,0,0,0,02/07
32,天津,34,宁河区,4,0,0,0,02/08
32,天津,34,宁河区,4,0,0,0,02/09
32,天津,21,河西区,3,0,0,0,01/27
32,天津,21,河西区,3,0,0,0,01/28
32,天津,21,河西区,3,0,0,0,01/29
32,天津,21,河西区,3,0,0,0,01/30
32,天津,21,河西区,3,0,0,0,01/31
32,天津,21,河西区,3,0,0,0,02/01
32,天津,21,河西区,3,0,0,0,02/02
32,天津,21,河西区,3,0,0,0,02/03
32,天津,21,河西区,4,0,0,0,02/04
32,天津,21,河西区,4,0,0,0,02/05
32,天津,21,河西区,4,0,0,0,02/06
32,天津,21,河西区,4,0,0,0,02/07
32,天津,21,河西区,4,0,0,0,02/08
32,天津,21,河西区,4,0,0,0,02/09
32,天津,22,南开区,1,0,0,0,01/26
32,天津,22,南开区,1,0,0,0,01/27
32,天津,22,南开区,1,0,0,0,01/28
32,天津,22,南开区,1,0,0,0,01/29
32,天津,22,南开区,1,0,0,0,01/30
32,天津,22,南开区,2,0,0,0,01/31
32,天津,22,南开区,2,0,0,0,02/01
32,天津,22,南开区,2,0,0,0,02/02
32,天津,22,南开区,3,0,0,0,02/03
32,天津,22,南开区,3,0,0,0,02/04
32,天津,22,南开区,3,0,0,0,02/05
32,天津,22,南开区,3,0,0,0,02/06
32,天津,22,南开区,3,0,0,0,02/07
32,天津,22,南开区,3,0,0,0,02/08
32,天津,22,南开区,3,0,0,0,02/09
32,天津,28,东丽区,3,0,0,0,02/01
32,天津,28,东丽区,3,0,0,0,02/02
32,天津,28,东丽区,3,0,0,0,02/03
32,天津,28,东丽区,3,0,0,0,02/04
32,天津,28,东丽区,3,0,0,0,02/05
32,天津,28,东丽区,4,0,0,0,02/06
32,天津,28,东丽区,4,0,0,0,02/07
32,天津,28,东丽区,4,0,0,0,02/08
32,天津,28,东丽区,4,0,0,0,02/09
32,天津,29,西青区,1,0,0,0,01/26
32,天津,29,西青区,1,0,0,0,01/27
32,天津,29,西青区,2,0,0,0,01/28
32,天津,29,西青区,2,0,0,0,01/29
32,天津,29,西青区,2,0,0,0,01/30
32,天津,29,西青区,2,0,0,0,01/31
32,天津,29,西青区,2,0,0,0,02/01
32,天津,29,西青区,2,0,0,0,02/02
32,天津,29,西青区,3,0,0,0,02/03
32,天津,29,西青区,3,0,0,0,02/04
32,天津,29,西青区,3,0,0,0,02/05
32,天津,29,西青区,4,0,0,0,02/06
32,天津,29,西青区,4,0,0,0,02/07
32,天津,29,西青区,4,0,0,0,02/08
32,天津,29,西青区,4,0,0,0,02/09
32,天津,3147,滨海新区,1,0,0,0,01/26
32,天津,3147,滨海新区,1,0,0,0,01/27
32,天津,3147,滨海新区,1,0,0,0,01/28
32,天津,3147,滨海新区,1,0,0,0,01/29
32,天津,3147,滨海新区,2,0,0,0,01/30
32,天津,3147,滨海新区,2,0,0,0,01/31
32,天津,3147,滨海新区,2,0,0,0,02/01
32,天津,3147,滨海新区,2,0,0,0,02/02
32,天津,3147,滨海新区,2,0,0,0,02/03
32,天津,3147,滨海新区,2,0,0,0,02/04
32,天津,3147,滨海新区,2,0,0,0,02/05
32,天津,3147,滨海新区,2,0,0,0,02/06
32,天津,3147,滨海新区,3,0,0,0,02/07
32,天津,3147,滨海新区,3,0,0,0,02/08
32,天津,3147,滨海新区,3,0,0,0,02/09
32,天津,24,红桥区,1,0,0,0,01/27
32,天津,24,红桥区,1,0,0,0,01/28
32,天津,24,红桥区,1,0,0,0,01/29
32,天津,24,红桥区,2,0,0,0,01/30
32,天津,24,红桥区,2,0,0,0,01/31
32,天津,24,红桥区,2,0,0,0,02/01
32,天津,24,红桥区,2,0,0,0,02/02
32,天津,24,红桥区,2,0,0,1,02/03
32,天津,24,红桥区,2,0,0,1,02/04
32,天津,24,红桥区,2,0,0,1,02/05
32,天津,24,红桥区,2,0,0,1,02/06
32,天津,24,红桥区,2,0,0,1,02/07
32,天津,24,红桥区,2,0,0,1,02/08
32,天津,24,红桥区,2,0,0,1,02/09
32,天津,30,津南区,1,0,0,0,02/04
32,天津,30,津南区,1,0,0,0,02/05
32,天津,30,津南区,1,0,0,0,02/06
32,天津,30,津南区,1,0,0,0,02/07
32,天津,30,津南区,1,0,0,0,02/08
32,天津,30,津南区,1,0,0,0,02/09
6,甘肃,6,全省,2,0,0,0,01/23
6,甘肃,6,全省,4,0,0,0,01/24
6,甘肃,6,全省,7,0,0,0,01/25
6,甘肃,6,全省,14,6,0,0,01/26
6,甘肃,6,全省,19,2,0,0,01/27
6,甘肃,6,全省,24,5,0,0,01/28
6,甘肃,6,全省,26,8,0,0,01/29
6,甘肃,6,全省,30,15,0,0,01/30
6,甘肃,6,全省,35,15,0,0,01/31
6,甘肃,6,全省,40,20,0,0,02/01
6,甘肃,6,全省,51,9,0,3,02/02
6,甘肃,6,全省,56,9,0,3,02/03
6,甘肃,6,全省,57,18,0,4,02/04
6,甘肃,6,全省,62,16,0,6,02/05
6,甘肃,6,全省,70,21,0,6,02/06
6,甘肃,6,全省,71,23,1,9,02/07
6,甘肃,112,兰州,4,0,0,0,01/26
6,甘肃,112,兰州,8,0,0,0,01/27
6,甘肃,112,兰州,11,0,0,0,01/28
6,甘肃,112,兰州,14,0,0,0,01/29
6,甘肃,112,兰州,14,0,0,0,01/30
6,甘肃,112,兰州,15,0,0,0,01/31
6,甘肃,112,兰州,23,0,0,0,02/01
6,甘肃,112,兰州,23,0,0,2,02/02
6,甘肃,112,兰州,28,0,0,2,02/03
6,甘肃,112,兰州,30,0,0,3,02/04
6,甘肃,112,兰州,30,0,0,3,02/05
6,甘肃,112,兰州,30,0,0,3,02/06
6,甘肃,112,兰州,32,0,0,5,02/07
6,甘肃,112,兰州,33,0,1,5,02/08
6,甘肃,112,兰州,33,0,1,5,02/09
6,甘肃,118,天水,1,0,0,0,01/28
6,甘肃,118,天水,1,0,0,0,01/29
6,甘肃,118,天水,2,0,0,0,01/30
6,甘肃,118,天水,2,0,0,0,01/31
6,甘肃,118,天水,3,0,0,0,02/01
6,甘肃,118,天水,3,0,0,0,02/02
6,甘肃,118,天水,10,0,0,0,02/03
6,甘肃,118,天水,10,0,0,0,02/04
6,甘肃,118,天水,10,0,0,0,02/05
6,甘肃,118,天水,10,0,0,0,02/06
6,甘肃,118,天水,10,0,0,1,02/07
6,甘肃,118,天水,12,0,0,1,02/08
6,甘肃,118,天水,12,0,0,1,02/09
6,甘肃,115,定西,1,0,0,0,01/26
6,甘肃,115,定西,1,0,0,0,01/27
6,甘肃,115,定西,1,0,0,0,01/28
6,甘肃,115,定西,1,0,0,0,01/29
6,甘肃,115,定西,2,0,0,0,01/30
6,甘肃,115,定西,2,0,0,0,01/31
6,甘肃,115,定西,3,0,0,0,02/01
6,甘肃,115,定西,3,0,0,1,02/02
6,甘肃,115,定西,3,0,0,1,02/03
6,甘肃,115,定西,3,0,0,1,02/04
6,甘肃,115,定西,5,0,0,1,02/05
6,甘肃,115,定西,5,0,0,1,02/06
6,甘肃,115,定西,5,0,0,1,02/07
6,甘肃,115,定西,8,0,0,1,02/08
6,甘肃,115,定西,8,0,0,1,02/09
6,甘肃,119,陇南,1,0,0,0,01/27
6,甘肃,119,陇南,1,0,0,0,01/28
6,甘肃,119,陇南,1,0,0,0,01/29
6,甘肃,119,陇南,1,0,0,0,01/30
6,甘肃,119,陇南,3,0,0,0,01/31
6,甘肃,119,陇南,3,0,0,0,02/01
6,甘肃,119,陇南,3,0,0,0,02/02
6,甘肃,119,陇南,4,0,0,0,02/03
6,甘肃,119,陇南,4,0,0,0,02/04
6,甘肃,119,陇南,4,0,0,0,02/05
6,甘肃,119,陇南,4,0,0,0,02/06
6,甘肃,119,陇南,4,0,0,0,02/07
6,甘肃,119,陇南,4,0,0,0,02/08
6,甘肃,119,陇南,4,0,0,0,02/09
6,甘肃,114,临夏,1,0,0,0,01/26
6,甘肃,114,临夏,2,0,0,0,01/27
6,甘肃,114,临夏,2,0,0,0,01/28
6,甘肃,114,临夏,2,0,0,0,01/29
6,甘肃,114,临夏,2,0,0,0,01/30
6,甘肃,114,临夏,2,0,0,0,01/31
6,甘肃,114,临夏,2,0,0,0,02/01
6,甘肃,114,临夏,2,0,0,0,02/02
6,甘肃,114,临夏,3,0,0,0,02/03
6,甘肃,114,临夏,3,0,0,0,02/04
6,甘肃,114,临夏,3,0,0,2,02/05
6,甘肃,114,临夏,3,0,0,2,02/06
6,甘肃,114,临夏,3,0,0,2,02/07
6,甘肃,114,临夏,3,0,0,2,02/08
6,甘肃,114,临夏,3,0,0,2,02/09
6,甘肃,120,庆阳,1,0,0,0,02/03
6,甘肃,120,庆阳,1,0,0,0,02/04
6,甘肃,120,庆阳,2,0,0,0,02/05
6,甘肃,120,庆阳,2,0,0,0,02/06
6,甘肃,120,庆阳,2,0,0,0,02/07
6,甘肃,120,庆阳,2,0,0,0,02/08
6,甘肃,120,庆阳,2,0,0,0,02/09
6,甘肃,116,甘南,1,0,0,0,02/01
6,甘肃,116,甘南,1,0,0,0,02/02
6,甘肃,116,甘南,1,0,0,0,02/03
6,甘肃,116,甘南,1,0,0,0,02/04
6,甘肃,116,甘南,2,0,0,0,02/05
6,甘肃,116,甘南,2,0,0,0,02/06
6,甘肃,116,甘南,3,0,0,0,02/07
6,甘肃,116,甘南,6,0,0,0,02/08
6,甘肃,116,甘南,6,0,0,0,02/09
6,甘肃,109,张掖,1,0,0,0,01/27
6,甘肃,109,张掖,1,0,0,0,01/28
6,甘肃,109,张掖,2,0,0,0,01/29
6,甘肃,109,张掖,2,0,0,0,01/30
6,甘肃,109,张掖,2,0,0,0,01/31
6,甘肃,109,张掖,2,0,0,0,02/01
6,甘肃,109,张掖,2,0,0,0,02/02
6,甘肃,109,张掖,2,0,0,0,02/03
6,甘肃,109,张掖,2,0,0,0,02/04
6,甘肃,109,张掖,2,0,0,0,02/05
6,甘肃,109,张掖,2,0,0,0,02/06
6,甘肃,109,张掖,2,0,0,0,02/07
6,甘肃,109,张掖,2,0,0,0,02/08
6,甘肃,109,张掖,2,0,0,0,02/09
6,甘肃,113,白银,1,0,0,0,01/26
6,甘肃,113,白银,1,0,0,0,01/27
6,甘肃,113,白银,1,0,0,0,01/28
6,甘肃,113,白银,1,0,0,0,01/29
6,甘肃,113,白银,1,0,0,0,01/30
6,甘肃,113,白银,1,0,0,0,01/31
6,甘肃,113,白银,1,0,0,0,02/01
6,甘肃,113,白银,1,0,0,0,02/02
6,甘肃,113,白银,1,0,0,0,02/03
6,甘肃,113,白银,1,0,0,0,02/04
6,甘肃,113,白银,2,0,0,0,02/05
6,甘肃,113,白银,2,0,0,0,02/06
6,甘肃,113,白银,4,0,0,0,02/07
6,甘肃,113,白银,4,0,0,0,02/08
6,甘肃,113,白银,4,0,0,0,02/09
6,甘肃,110,金昌,1,0,0,0,01/28
6,甘肃,110,金昌,1,0,0,0,01/29
6,甘肃,110,金昌,1,0,0,0,01/30
6,甘肃,110,金昌,1,0,0,0,01/31
6,甘肃,110,金昌,1,0,0,0,02/01
6,甘肃,110,金昌,1,0,0,0,02/02
6,甘肃,110,金昌,1,0,0,0,02/03
6,甘肃,110,金昌,1,0,0,0,02/04
6,甘肃,110,金昌,1,0,0,0,02/05
6,甘肃,110,金昌,1,0,0,0,02/06
6,甘肃,110,金昌,1,0,0,0,02/07
6,甘肃,110,金昌,1,0,0,0,02/08
6,甘肃,110,金昌,1,0,0,0,02/09
6,甘肃,117,平凉,1,0,0,0,01/29
6,甘肃,117,平凉,1,0,0,0,01/30
6,甘肃,117,平凉,1,0,0,0,01/31
6,甘肃,117,平凉,1,0,0,0,02/01
6,甘肃,117,平凉,1,0,0,0,02/02
6,甘肃,117,平凉,1,0,0,0,02/03
6,甘肃,117,平凉,1,0,0,0,02/04
6,甘肃,117,平凉,1,0,0,0,02/05
6,甘肃,117,平凉,1,0,0,0,02/06
6,甘肃,117,平凉,1,0,0,0,02/07
6,甘肃,117,平凉,4,0,0,0,02/08
6,甘肃,117,平凉,4,0,0,0,02/09
16,吉林,16,全省,1,0,0,0,01/22
16,吉林,16,全省,3,0,0,0,01/23
16,吉林,16,全省,4,0,0,0,01/24
16,吉林,16,全省,4,3,0,0,01/25
16,吉林,16,全省,6,3,0,0,01/26
16,吉林,16,全省,8,3,0,0,01/27
16,吉林,16,全省,9,2,0,0,01/28
16,吉林,16,全省,14,10,0,0,01/29
16,吉林,16,全省,14,10,0,1,01/30
16,吉林,16,全省,17,10,0,1,01/31
16,吉林,16,全省,23,14,0,1,02/01
16,吉林,16,全省,31,17,0,1,02/02
16,吉林,16,全省,42,24,0,1,02/03
16,吉林,16,全省,54,58,0,1,02/04
16,吉林,16,全省,59,69,0,2,02/05
16,吉林,16,全省,65,71,1,4,02/06
16,吉林,16,全省,69,67,1,4,02/07
16,吉林,261,长春,1,0,0,0,01/26
16,吉林,261,长春,1,0,0,0,01/27
16,吉林,261,长春,1,0,0,0,01/28
16,吉林,261,长春,1,0,0,0,01/29
16,吉林,261,长春,4,0,0,1,01/30
16,吉林,261,长春,4,0,0,1,01/31
16,吉林,261,长春,7,0,0,1,02/01
16,吉林,261,长春,13,0,0,1,02/02
16,吉林,261,长春,17,0,0,1,02/03
16,吉林,261,长春,18,0,0,1,02/04
16,吉林,261,长春,28,0,0,1,02/05
16,吉林,261,长春,29,0,0,1,02/06
16,吉林,261,长春,32,0,0,1,02/07
16,吉林,261,长春,32,0,0,1,02/08
16,吉林,261,长春,32,0,0,1,02/09
16,吉林,259,四平,1,0,0,0,01/27
16,吉林,259,四平,1,0,0,0,01/28
16,吉林,259,四平,1,0,0,0,01/29
16,吉林,259,四平,1,0,0,0,01/30
16,吉林,259,四平,1,0,0,0,01/31
16,吉林,259,四平,1,0,0,0,02/01
16,吉林,259,四平,1,0,0,0,02/02
16,吉林,259,四平,4,0,0,0,02/03
16,吉林,259,四平,7,0,0,0,02/04
16,吉林,259,四平,8,0,0,0,02/05
16,吉林,259,四平,9,0,0,0,02/06
16,吉林,259,四平,10,0,1,0,02/07
16,吉林,259,四平,10,0,1,0,02/08
16,吉林,259,四平,10,0,1,0,02/09
16,吉林,257,吉林市,2,0,0,0,01/26
16,吉林,257,吉林市,2,0,0,0,01/27
16,吉林,257,吉林市,3,0,0,0,01/28
16,吉林,257,吉林市,3,0,0,0,01/29
16,吉林,257,吉林市,3,0,0,0,01/30
16,吉林,257,吉林市,3,0,0,0,01/31
16,吉林,257,吉林市,3,0,0,0,02/01
16,吉林,257,吉林市,3,0,0,0,02/02
16,吉林,257,吉林市,4,0,0,0,02/03
16,吉林,257,吉林市,5,0,0,0,02/04
16,吉林,257,吉林市,5,0,0,1,02/05
16,吉林,257,吉林市,5,0,0,2,02/06
16,吉林,257,吉林市,5,0,0,2,02/07
16,吉林,257,吉林市,5,0,0,2,02/08
16,吉林,258,辽源,3,0,0,0,02/04
16,吉林,258,辽源,3,0,0,0,02/05
16,吉林,258,辽源,5,0,0,0,02/06
16,吉林,258,辽源,5,0,0,0,02/07
16,吉林,258,辽源,6,0,0,0,02/08
16,吉林,258,辽源,6,0,0,0,02/09
16,吉林,15713,公主岭,1,0,0,0,01/28
16,吉林,15713,公主岭,1,0,0,0,01/29
16,吉林,15713,公主岭,1,0,0,0,01/30
16,吉林,15713,公主岭,1,0,0,0,01/31
16,吉林,15713,公主岭,1,0,0,0,02/01
16,吉林,15713,公主岭,1,0,0,0,02/02
16,吉林,15713,公主岭,1,0,0,0,02/03
16,吉林,15713,公主岭,3,0,0,0,02/04
16,吉林,15713,公主岭,4,0,0,0,02/05
16,吉林,15713,公主岭,4,0,0,1,02/06
16,吉林,15713,公主岭,4,0,0,1,02/07
16,吉林,15713,公主岭,6,0,0,1,02/08
16,吉林,15713,公主岭,6,0,0,1,02/09
16,吉林,256,延边,2,0,0,0,01/30
16,吉林,256,延边,2,0,0,0,01/31
16,吉林,256,延边,2,0,0,0,02/01
16,吉林,256,延边,2,0,0,0,02/02
16,吉林,256,延边,2,0,0,0,02/03
16,吉林,256,延边,3,0,0,0,02/04
16,吉林,256,延边,3,0,0,0,02/05
16,吉林,256,延边,4,0,0,0,02/06
16,吉林,256,延边,5,0,0,0,02/07
16,吉林,256,延边,5,0,0,0,02/08
16,吉林,256,延边,5,0,0,0,02/09
16,吉林,260,松原,1,0,0,0,01/26
16,吉林,260,松原,2,0,0,0,01/27
16,吉林,260,松原,2,0,0,0,01/28
16,吉林,260,松原,2,0,0,0,01/29
16,吉林,260,松原,2,0,0,0,01/30
16,吉林,260,松原,2,0,0,0,01/31
16,吉林,260,松原,2,0,0,0,02/01
16,吉林,260,松原,2,0,0,0,02/02
16,吉林,260,松原,2,0,0,0,02/03
16,吉林,260,松原,2,0,0,0,02/04
16,吉林,260,松原,2,0,0,0,02/05
16,吉林,260,松原,2,0,0,0,02/06
16,吉林,260,松原,2,0,0,0,02/07
16,吉林,260,松原,2,0,0,0,02/08
16,吉林,260,松原,2,0,0,0,02/09
16,吉林,263,通化,1,0,0,0,01/29
16,吉林,263,通化,1,0,0,0,01/30
16,吉林,263,通化,1,0,0,0,01/31
16,吉林,263,通化,1,0,0,0,02/01
16,吉林,263,通化,1,0,0,0,02/02
16,吉林,263,通化,1,0,0,0,02/03
16,吉林,263,通化,1,0,0,0,02/04
16,吉林,263,通化,1,0,0,0,02/05
16,吉林,263,通化,2,0,0,0,02/06
16,吉林,263,通化,2,0,0,0,02/07
16,吉林,263,通化,2,0,0,0,02/08
16,吉林,263,通化,2,0,0,0,02/09
3,内蒙古,3,全省,1,2,0,0,01/23
3,内蒙古,3,全省,2,5,0,0,01/24
3,内蒙古,3,全省,7,0,0,0,01/25
3,内蒙古,3,全省,11,1,0,0,01/26
3,内蒙古,3,全省,13,2,0,0,01/27
3,内蒙古,3,全省,16,3,0,0,01/28
3,内蒙古,3,全省,18,0,0,0,01/29
3,内蒙古,3,全省,20,1,0,0,01/30
3,内蒙古,3,全省,23,4,0,1,01/31
3,内蒙古,3,全省,26,7,0,1,02/01
3,内蒙古,3,全省,33,4,0,1,02/02
3,内蒙古,3,全省,37,2,0,1,02/03
3,内蒙古,3,全省,42,1,0,1,02/04
3,内蒙古,3,全省,46,5,0,3,02/05
3,内蒙古,3,全省,49,9,0,4,02/06
3,内蒙古,3,全省,50,12,0,5,02/07
3,内蒙古,56,鄂尔多斯,2,0,0,0,01/26
3,内蒙古,56,鄂尔多斯,1,0,0,0,01/27
3,内蒙古,56,鄂尔多斯,2,0,0,0,01/28
3,内蒙古,56,鄂尔多斯,2,0,0,0,01/29
3,内蒙古,56,鄂尔多斯,3,0,0,0,01/30
3,内蒙古,56,鄂尔多斯,3,0,0,0,01/31
3,内蒙古,56,鄂尔多斯,5,0,0,0,02/01
3,内蒙古,56,鄂尔多斯,6,0,0,0,02/02
3,内蒙古,56,鄂尔多斯,9,0,0,0,02/03
3,内蒙古,56,鄂尔多斯,9,0,0,0,02/04
3,内蒙古,56,鄂尔多斯,11,0,0,2,02/05
3,内蒙古,56,鄂尔多斯,11,0,0,2,02/06
3,内蒙古,56,鄂尔多斯,11,0,0,2,02/07
3,内蒙古,56,鄂尔多斯,11,0,0,2,02/08
3,内蒙古,56,鄂尔多斯,11,0,0,2,02/09
3,内蒙古,58,包头,2,0,0,0,01/27
3,内蒙古,58,包头,3,0,0,0,01/28
3,内蒙古,58,包头,3,0,0,0,01/29
3,内蒙古,58,包头,3,0,0,0,01/30
3,内蒙古,58,包头,3,0,0,0,01/31
3,内蒙古,58,包头,3,0,0,0,02/01
3,内蒙古,58,包头,5,0,0,0,02/02
3,内蒙古,58,包头,6,0,0,0,02/03
3,内蒙古,58,包头,6,0,0,0,02/04
3,内蒙古,58,包头,7,0,0,0,02/05
3,内蒙古,58,包头,9,0,0,0,02/06
3,内蒙古,58,包头,9,0,0,0,02/07
3,内蒙古,58,包头,10,0,0,0,02/08
3,内蒙古,58,包头,10,0,0,0,02/09
3,内蒙古,59,呼和浩特,2,0,0,0,01/28
3,内蒙古,59,呼和浩特,2,0,0,0,01/29
3,内蒙古,59,呼和浩特,2,0,0,0,01/30
3,内蒙古,59,呼和浩特,2,0,0,0,01/31
3,内蒙古,59,呼和浩特,2,0,0,0,02/01
3,内蒙古,59,呼和浩特,2,0,0,0,02/02
3,内蒙古,59,呼和浩特,4,0,0,0,02/03
3,内蒙古,59,呼和浩特,4,0,0,0,02/04
3,内蒙古,59,呼和浩特,5,0,0,0,02/05
3,内蒙古,59,呼和浩特,5,0,0,0,02/06
3,内蒙古,59,呼和浩特,7,0,0,0,02/07
3,内蒙古,59,呼和浩特,7,0,0,0,02/08
3,内蒙古,59,呼和浩特,7,0,0,0,02/09
3,内蒙古,65,呼伦贝尔,1,0,0,0,01/26
3,内蒙古,65,呼伦贝尔,1,0,0,0,01/27
3,内蒙古,65,呼伦贝尔,2,0,0,0,01/28
3,内蒙古,65,呼伦贝尔,2,0,0,0,01/29
3,内蒙古,65,呼伦贝尔,2,0,0,0,01/30
3,内蒙古,65,呼伦贝尔,2,0,0,1,01/31
3,内蒙古,65,呼伦贝尔,2,0,0,1,02/01
3,内蒙古,65,呼伦贝尔,2,0,0,1,02/02
3,内蒙古,65,呼伦贝尔,2,0,0,1,02/03
3,内蒙古,65,呼伦贝尔,3,0,0,1,02/04
3,内蒙古,65,呼伦贝尔,3,0,0,1,02/05
3,内蒙古,65,呼伦贝尔,5,0,0,1,02/06
3,内蒙古,65,呼伦贝尔,5,0,0,1,02/07
3,内蒙古,65,呼伦贝尔,5,0,0,1,02/08
3,内蒙古,65,呼伦贝尔,5,0,0,1,02/09
3,内蒙古,57,巴彦淖尔,1,0,0,0,01/29
3,内蒙古,57,巴彦淖尔,2,0,0,0,01/30
3,内蒙古,57,巴彦淖尔,2,0,0,0,01/31
3,内蒙古,57,巴彦淖尔,3,0,0,0,02/01
3,内蒙古,57,巴彦淖尔,3,0,0,0,02/02
3,内蒙古,57,巴彦淖尔,3,0,0,0,02/03
3,内蒙古,57,巴彦淖尔,3,0,0,0,02/04
3,内蒙古,57,巴彦淖尔,4,0,0,0,02/05
3,内蒙古,57,巴彦淖尔,4,0,0,0,02/06
3,内蒙古,57,巴彦淖尔,4,0,0,0,02/07
3,内蒙古,57,巴彦淖尔,4,0,0,0,02/08
3,内蒙古,57,巴彦淖尔,4,0,0,0,02/09
3,内蒙古,62,赤峰,1,0,0,0,01/26
3,内蒙古,62,赤峰,1,0,0,0,01/27
3,内蒙古,62,赤峰,2,0,0,0,01/28
3,内蒙古,62,赤峰,2,0,0,0,01/29
3,内蒙古,62,赤峰,2,0,0,0,01/30
3,内蒙古,62,赤峰,2,0,0,0,01/31
3,内蒙古,62,赤峰,2,0,0,0,02/01
3,内蒙古,62,赤峰,2,0,0,0,02/02
3,内蒙古,62,赤峰,2,0,0,0,02/03
3,内蒙古,62,赤峰,2,0,0,0,02/04
3,内蒙古,62,赤峰,3,0,0,0,02/05
3,内蒙古,62,赤峰,3,0,0,0,02/06
3,内蒙古,62,赤峰,4,0,0,1,02/07
3,内蒙古,62,赤峰,4,0,0,1,02/08
3,内蒙古,62,赤峰,4,0,0,1,02/09
3,内蒙古,60,乌兰察布,2,0,0,0,01/31
3,内蒙古,60,乌兰察布,2,0,0,0,02/01
3,内蒙古,60,乌兰察布,2,0,0,0,02/02
3,内蒙古,60,乌兰察布,3,0,0,0,02/03
3,内蒙古,60,乌兰察布,3,0,0,0,02/04
3,内蒙古,60,乌兰察布,3,0,0,0,02/05
3,内蒙古,60,乌兰察布,3,0,0,0,02/06
3,内蒙古,60,乌兰察布,3,0,0,0,02/07
3,内蒙古,60,乌兰察布,3,0,0,0,02/08
3,内蒙古,60,乌兰察布,3,0,0,0,02/09
3,内蒙古,61,锡林郭勒,2,0,0,0,01/26
3,内蒙古,61,锡林郭勒,1,0,0,0,01/27
3,内蒙古,61,锡林郭勒,2,0,0,0,01/28
3,内蒙古,61,锡林郭勒,2,0,0,0,01/29
3,内蒙古,61,锡林郭勒,2,0,0,0,01/30
3,内蒙古,61,锡林郭勒,2,0,0,0,01/31
3,内蒙古,61,锡林郭勒,2,0,0,0,02/01
3,内蒙古,61,锡林郭勒,2,0,0,0,02/02
3,内蒙古,61,锡林郭勒,2,0,0,0,02/03
3,内蒙古,61,锡林郭勒,2,0,0,0,02/04
3,内蒙古,61,锡林郭勒,2,0,0,0,02/05
3,内蒙古,61,锡林郭勒,2,0,0,1,02/06
3,内蒙古,61,锡林郭勒,2,0,0,1,02/07
3,内蒙古,61,锡林郭勒,2,0,0,1,02/08
3,内蒙古,61,锡林郭勒,2,0,0,1,02/09
3,内蒙古,55,乌海,1,0,0,0,02/02
